biom,subtype,t_statistic,p_value,corrected_p_value,significant
ACHE,1,6.1830814303673725,6.365432275518198e-10,9.303079270669846e-06,True
ACHE,2,26.591157959549413,4.812091215760365e-154,7.032871311833774e-150,True
ACHE,3,-25.7265109110581,2.017539858141817e-144,2.9486345026742655e-140,True
ACHE,4,-18.378716029690207,4.924150774238603e-75,7.196646356549718e-71,True
ACHE,5,11.289275860458025,1.6953077180842595e-29,2.4776922299801452e-25,True
ACOT13,1,-22.91830851236726,2.8445597378719153e-115,4.157324056899804e-111,True
ACOT13,2,0.1846849749009378,0.8534773529682821,1.0,False
ACOT13,3,-12.916165428473247,4.5866955455508133e-38,6.703455539822513e-34,True
ACOT13,4,27.62613026902384,5.842098218598964e-166,8.538226546482386e-162,True
ACOT13,5,13.484889891904219,2.518147392630555e-41,3.6802724143295557e-37,True
ACOX1,1,-17.576994536558082,8.047391002307821e-69,1.176126194987288e-64,True
ACOX1,2,0.9682646190984898,0.3329198659594371,1.0,False
ACOX1,3,-13.25916336354956,5.147236702023328e-40,7.522686440007093e-36,True
ACOX1,4,21.35599423112,1.8522514542453397e-100,2.707065500379564e-96,True
ACOX1,5,13.234675239830269,7.119404827099899e-40,1.0405010154806502e-35,True
ACP1,1,-3.4206375583438837,0.0006255591474525925,1.0,False
ACP1,2,0.32825751599015557,0.7427192044680117,1.0,False
ACP1,3,-1.57643381302746,0.11493617577643862,1.0,False
ACP1,4,4.551627658765096,5.343670991910541e-06,0.07809775154677255,False
ACP1,5,0.4885378795981912,0.6251723950342283,1.0,False
ACP5,1,-21.685595758465336,1.684359681786246e-103,2.4616916749305984e-99,True
ACP5,2,14.66935245798471,1.4802565838816462e-48,2.163394997343026e-44,True
ACP5,3,-28.030656739342948,9.814296615594047e-171,1.43435945036907e-166,True
ACP5,4,13.464527795010682,3.312714461518194e-41,4.841532185508841e-37,True
ACP5,5,29.93255823283041,4.619600539479246e-194,6.751546188448919e-190,True
ACP6,1,-12.402814619942035,3.065525714703164e-35,4.480265832038675e-31,True
ACP6,2,12.614211255118702,2.1713838682736948e-36,3.1734775234820047e-32,True
ACP6,3,-21.649093146603096,3.676741713354514e-103,5.373558014067622e-99,True
ACP6,4,8.557430003304995,1.2070325482078943e-17,1.7640780692058374e-13,True
ACP6,5,17.096224874520587,3.1781386170585175e-65,4.644849588831023e-61,True
ACRBP,1,-19.748998391998818,2.8161801784890468e-86,4.115847330861742e-82,True
ACRBP,2,3.7557329011534346,0.00017315434625493273,1.0,False
ACRBP,3,-14.899061592238782,5.003133162284671e-50,7.312079116679047e-46,True
ACRBP,4,22.805499802938286,3.6091034687361684e-114,5.27470471955791e-110,True
