protein,subtype,beta,pvalue,qvalue,p_corrected
ECHDC3,3,0.00308503572066501,0.05016573273377571,0.07633234605977429,1.0
ECHDC3,4,-0.011773898656469193,9.705366198358198e-14,2.400066446514468e-13,2.836878539780101e-10
ECHDC3,5,-0.011374634683709956,3.9233450194895484e-05,0.00013985289624351158,0.1146793749196795
ECHS1,1,0.002693109751129301,0.024882921406457578,0.03764636608233722,1.0
ECHS1,2,0.00048333800965479615,0.7226877989193589,0.7944401791054102,1.0
ECHS1,3,0.0026885111323071984,0.09343677676223827,0.1329030162900353,1.0
ECHS1,4,-0.017245939062385574,1.4356957700568237e-29,8.581878805472589e-29,4.196538735876096e-26
ECHS1,5,-0.0071313976885891165,0.0045022616610491725,0.010769321469105345,1.0
ECI2,1,0.0010990170537518032,0.38259234932556696,0.4464341066182164,1.0
ECI2,2,0.0014644108221215076,0.2896939501631759,0.38754023630524626,1.0
ECI2,3,0.0029308948064803333,0.07027338358907986,0.10316880975935733,1.0
ECI2,4,-0.009959921813064234,3.6968762435165766e-10,7.841777401886033e-10,1.0805969259798954e-06
ECI2,5,-0.0038525016371232074,0.09856104020003167,0.1484255128823764,1.0
ECM1,1,0.005827148139712567,7.1574727362106874e-06,1.6293841750735078e-05,0.020921292807943838
ECM1,2,0.0007224693105106539,0.6131254361529062,0.7006120601543959,1.0
ECM1,3,0.0031594068913094056,0.058929898620996894,0.08806344257115231,1.0
ECM1,4,0.0006831591147005336,0.6578767772700637,0.7041280922593908,1.0
ECM1,5,-0.003509422841197551,0.104049190410047,0.15509218947912665,1.0
ECSCR,1,0.001725757750743505,0.19114537429138667,0.2407229336724357,1.0
ECSCR,2,-0.0007646001117584266,0.6048935166206162,0.6933740192478671,1.0
ECSCR,3,-0.0005156755367679573,0.7462142489162635,0.7937351708814551,1.0
ECSCR,4,0.001469309607388315,0.3474139884946452,0.40329272770843844,1.0
ECSCR,5,-0.0016415729533637276,0.44515012312220814,0.5229798271246843,1.0
EDA2R,1,0.05950470320099941,0.0,0.0,0.0
EDA2R,2,0.06781314414869218,0.0,0.0,0.0
EDA2R,3,0.06242069899777942,0.0,0.0,0.0
EDA2R,4,0.07602468785999247,0.0,0.0,0.0
EDA2R,5,0.09250781966089479,8.999900301643364e-289,2.6306708581703553e-285,2.6306708581703553e-285
EDAR,1,0.00026356873193723797,0.8370117836915406,0.8675481037377977,1.0
EDAR,2,-0.00024426200528462763,0.8619889359022922,0.9003408098785685,1.0
EDAR,3,0.002274936913022511,0.18035776928175148,0.2365122295247015,1.0
EDAR,4,-0.013181621313635025,1.676594542032253e-17,4.8140332478981097e-17,4.900685846360276e-14
EDAR,5,-0.0032468357711122253,0.1546527690003052,0.2165808465486601,1.0
EDDM3B,1,-0.004443277747228795,0.0006673014822351202,0.0012641103257117672,1.0
EDDM3B,2,-0.0008015026730773884,0.5742052082177557,0.6660324696906745,1.0
EDDM3B,3,-0.00500869265407046,0.0015508762015232476,0.0031546354468005933,1.0
EDDM3B,4,-0.0027187745882798005,0.09002248820268263,0.11606636434451457,1.0
EDDM3B,5,-0.002691377774948756,0.2368501942503377,0.31022132997130797,1.0
EDEM2,1,-0.0016328394603332273,0.20012456905692902,0.2513789579467166,1.0
EDEM2,2,0.0009256865136445673,0.5219634579769918,0.6210502853367527,1.0
EDEM2,3,-0.00012796040262884448,0.9409097660608388,0.9529727117795674,1.0
EDEM2,4,0.0005019572121226875,0.7414657615147658,0.7782062552630737,1.0
EDEM2,5,-0.001780038998049645,0.43878528879989354,0.5169566300532401,1.0
EDF1,1,0.0008679784903491691,0.4908954490178348,0.5545479892289682,1.0
EDF1,2,0.00019765139107570868,0.8888994066738488,0.9207133117319845,1.0
EDF1,3,0.0027281928947449365,0.09841349455423719,0.1393714363285055,1.0
EDF1,4,-0.010126968495057431,2.2243594679837857e-11,4.982224310280924e-11,6.501802724916606e-08
EDF1,5,-0.006945848230443132,0.004529649226005895,0.010817128012757542,1.0
EDIL3,1,0.022436787698669112,2.2979599893391716e-79,2.8828056003598277e-78,6.716937048838399e-76
EDIL3,2,0.021972917652799493,2.0702310676545867e-59,2.1924947140414336e-58,6.051285410754357e-56
EDIL3,3,0.02300277027955403,1.86065296357733e-45,2.4171949389051266e-44,5.438688612536536e-42
EDIL3,4,0.019835990637017163,7.012371475675379e-34,5.539773465783549e-33,2.0497161823399134e-30
EDIL3,5,0.009971354958127279,5.9080411926099666e-05,0.00020485414479239541,0.17269204405998934
EDN1,1,0.01888967096355553,3.4578469496922915e-60,3.178392023254896e-59,1.0107286633950568e-56
EDN1,2,0.021521792827754804,4.191228274778851e-60,4.471153374882694e-59,1.2250960247178582e-56
EDN1,3,0.023638281639090923,2.0269284004660126e-50,2.876073647845706e-49,5.924711714562154e-47
EDN1,4,0.022595280417849754,2.3342394171274323e-56,3.073415232551119e-55,6.822981816263485e-53
EDN1,5,0.03172231118923495,3.528061958608625e-34,5.574337894601627e-33,1.031252510501301e-30
EDNRB,1,0.001168789794593432,0.38814861322433514,0.4520152973923234,1.0
EDNRB,2,-0.0009480947474320796,0.5061939963631877,0.6071419989206392,1.0
EDNRB,3,0.0008842811576049285,0.5957929349678466,0.6626722788854701,1.0
EDNRB,4,0.0008657436278967064,0.5500514889659809,0.6023251359551371,1.0
EDNRB,5,-0.0006393291790151005,0.7830483032560163,0.8251723072802538,1.0
EEF1D,1,0.003969357158264773,0.000880459825167001,0.0016455141105902456,1.0
EEF1D,2,0.0011095476344271332,0.414481232886428,0.515983238384595,1.0
EEF1D,3,0.005387535080373608,0.0012683184959210202,0.0026162984922915612,1.0
EEF1D,4,-0.016511751319996715,1.4944178532152437e-25,6.59846432771625e-25,4.368183384948157e-22
EEF1D,5,-0.006207493707150541,0.007477380201478577,0.016709037375185868,1.0
EFCAB14,1,0.01713320996523881,4.900174789412886e-52,3.840002924786559e-51,1.4323210909453864e-48
EFCAB14,2,0.02542902678283855,1.2667087097950188e-89,2.02188226572942e-88,3.70258955873084e-86
EFCAB14,3,0.019348073843782822,6.451449486896877e-39,6.687087535531763e-38,1.885758685019957e-35
EFCAB14,4,0.019824351491869684,7.60731580433953e-49,9.039099226050587e-48,2.2236184096084447e-45
EFCAB14,5,0.032090364945371715,6.285537793727025e-35,1.0438992597195508e-33,1.8372626971064096e-31
EFCAB2,1,0.0019041655685461197,0.11029371853804518,0.14581118918439895,1.0
EFCAB2,2,-0.0023572779413654973,0.09509835781358476,0.15123639819864432,1.0
EFCAB2,3,0.002119264323237049,0.1884344572346729,0.24621990098209606,1.0
EFCAB2,4,-0.01280184399684864,3.476881409893213e-14,8.768700915546041e-14,1.0162924361117861e-10
EFCAB2,5,-0.0021407929213509993,0.3441754329896086,0.4215716096220261,1.0
EFEMP1,1,0.03914426626801544,0.0,0.0,0.0
EFEMP1,2,0.045012083029855675,0.0,0.0,0.0
EFEMP1,3,0.037665030688848355,6.342995724467076e-172,8.427534773916937e-170,1.8540576502617263e-168
EFEMP1,4,0.04638160492961018,4.801413759278846e-291,1.5593924909302295e-288,1.4034532418372066e-287
EFEMP1,5,0.053284118258976824,1.1140457152273351e-116,3.618172917343889e-114,3.2563556256095003e-113
EFHD1,1,0.028496712729583994,1.4728522615468005e-133,3.587622633751082e-132,4.305147160501298e-130
EFHD1,2,0.03139502024387514,1.2246032096796498e-113,2.61278480430191e-112,3.5795151818936164e-110
EFHD1,3,0.02658967239974401,2.1984672664365243e-66,4.623107784024431e-65,6.42611981979396e-63
EFHD1,4,0.027597776318422383,2.4153258682877593e-78,4.614377459480471e-77,7.059997513005121e-75
EFHD1,5,0.03522058664376801,7.332131200568198e-44,1.8475706464880037e-42,2.1431819499260844e-40
EFNA1,1,0.011234492466169374,5.991774709699079e-27,2.938583469203089e-26,1.7513957476450407e-23
EFNA1,2,0.01803458908058065,3.8885421004712746e-55,3.801407545042654e-54,1.1366208559677535e-51
EFNA1,3,0.009324586263915599,2.4401786168282594e-10,9.239173700762956e-10,7.132642096989002e-07
EFNA1,4,0.014447430091206801,1.2197179401864152e-28,6.816893956338224e-28,3.5652355391648915e-25
EFNA1,5,0.033100166411675416,3.1616282578845213e-35,5.3111720676991124e-34,9.241439397796456e-32
EFNA4,1,0.01660843573109325,5.09595041973974e-70,5.57882512243418e-69,1.489546307689926e-66
EFNA4,2,0.0247538922393442,9.841349895887641e-113,2.0845120105564906e-111,2.8766265745679573e-109
EFNA4,3,0.013979543673459,1.4363803804250238e-27,1.084894018600089e-26,4.198539851982344e-24
EFNA4,4,0.02488548050244852,3.832428328451244e-102,1.0001953575056238e-100,1.1202188004062987e-98
EFNA4,5,0.04361345738535878,5.6894822288005424e-61,2.309771743719998e-59,1.6630356554783986e-57
EFNB2,1,-0.001031603096863092,0.4182800518890205,0.4832539888030067,1.0
EFNB2,2,0.0039470273979882575,0.006540124180518792,0.013331089943972406,1.0
EFNB2,3,-0.0008940809050930168,0.5868658145512915,0.6542367566489036,1.0
EFNB2,4,0.0030579680862790324,0.051402410278427325,0.06838836834039283,1.0
EFNB2,5,0.005892113222979173,0.0063363007269320835,0.014537682123094569,1.0
EGF,1,0.0048882280831784725,6.227577348582438e-05,0.0001309583351791832,0.18203208589906467
EGF,2,-0.00084891813296082,0.5353389120709755,0.6325223534888736,1.0
EGF,3,0.00523199200743084,0.001873788955952664,0.0037565741551780774,1.0
EGF,4,-0.015194388067751141,3.255843180827568e-23,1.2588398965025109e-22,9.51682961755898e-20
EGF,5,-0.004451887702263711,0.058495395495985786,0.09714888695157185,1.0
EGFL7,1,0.020319248785639805,1.796362848318254e-64,1.773908312714276e-63,5.2507686056342565e-61
EGFL7,2,0.020561619905767242,3.3223412551029504e-52,3.0252970369675777e-51,9.711203488665924e-49
EGFL7,3,0.019444585864059005,4.697052800492647e-34,4.277098235464177e-33,1.3729485335840007e-30
EGFL7,4,0.018178756510560275,1.5081146444442429e-34,1.221113325681585e-33,4.408219105710522e-31
EGFL7,5,0.02532486656380793,9.93901526993654e-27,1.2310060014417163e-25,2.905174163402451e-23
EGFLAM,1,0.009305838467202494,5.007736291142875e-13,1.619204997678166e-12,1.4637613179010623e-09
EGFLAM,2,0.007578047629105724,1.0536549535944063e-07,3.1981655548872786e-07,0.00030798334293564495
EGFLAM,3,0.008164788572772797,1.309980909514822e-07,4.0648346056388797e-07,0.00038290741985118245
EGFLAM,4,0.009579361275043575,1.5290356750993426e-10,3.2911423257108826e-10,4.4693712783153787e-07
EGFLAM,5,0.010084585290886891,2.4542272984415837e-05,9.069161053533185e-05,0.07173706393344749
EGFR,1,-0.006753836242481543,4.248225238546564e-09,1.1508398862160894e-08,1.2417562372271606e-05
EGFR,2,-0.018011119993284468,2.111214029396167e-41,1.5987250279598436e-40,6.171078607924997e-38
EGFR,3,-0.014743919546271064,2.0778213557809203e-19,1.1770294230518663e-18,6.07347182294763e-16
EGFR,4,-0.03219151765126135,3.628475439273273e-108,1.0398072263721351e-106,1.0606033708995777e-104
EGFR,5,-0.03124342441642202,1.0594420755425294e-28,1.394932066130997e-27,3.0967491868108134e-25
EGLN1,1,0.009110583413163679,7.036324183801925e-16,2.5235798269022118e-15,2.0567175589253026e-12
EGLN1,2,0.008421604367794698,1.2703638126967603e-10,4.3840300171341565e-10,3.71327342451263e-07
EGLN1,3,0.00787162991998797,1.0447679390786695e-07,3.2696538393222175e-07,0.00030538566859269513
EGLN1,4,-0.0067669906487443435,4.4719117498592964e-05,7.533946999907046e-05,0.13071398044838722
EGLN1,5,0.000973144821927192,0.6969729708738563,0.7556572677538138,1.0
EHBP1,1,0.006222266638497423,2.0113945289636784e-07,5.042286627925242e-07,0.0005879306208160832
EHBP1,2,0.001881940561884466,0.16705174598237488,0.2447565710450472,1.0
EHBP1,3,0.00634916767211514,0.00016495026244813652,0.00038633783424351205,0.48214961713590304
EHBP1,4,-0.015601905001860606,2.57139835761524e-22,9.302224504095726e-22,7.516197399309347e-19
EHBP1,5,-0.0036833752309806222,0.10771248562956735,0.1597379987291859,1.0
EHD3,1,-0.001547019444136986,0.22826948006950143,0.2818891804998533,1.0
EHD3,2,-0.00416153270051095,0.0027033562646423086,0.005844608255583926,1.0
EHD3,3,0.00039120169746181664,0.8208399478807535,0.8568982741626581,1.0
EHD3,4,-0.017184452540460853,6.776549744437885e-30,4.1525901264134043e-29,1.980785490299194e-26
EHD3,5,-0.006805628245191248,0.002345296828063032,0.0060955187377671385,1.0
EIF1AX,1,0.00023406495717237134,0.849528347360877,0.8765165405350666,1.0
EIF1AX,2,-0.0015896549450895442,0.2927379629779221,0.3908967865621134,1.0
EIF1AX,3,0.0010868743539435796,0.49694837783790036,0.5680798233946746,1.0
EIF1AX,4,-0.0056478276175076,0.0004382433810119721,0.000699227839900652,1.0
EIF1AX,5,-0.0022964110336841695,0.29507897227534174,0.37193438376922117,1.0
EIF2AK2,1,0.0022048214613300363,0.06167506038059426,0.0865879930319294,1.0
EIF2AK2,2,-0.00217712507147445,0.11331759661847911,0.17534533346522735,1.0
EIF2AK2,3,0.003369291481607425,0.03993225731285365,0.061888646938213804,1.0
EIF2AK2,4,-0.017929162648469762,1.3586364463493652e-28,7.578805978395409e-28,3.9712943326791946e-25
EIF2AK2,5,-0.008302709256456906,0.0004553995709945639,0.0014011925747548528,1.0
EIF2AK3,1,0.001072524981445392,0.36742385368271213,0.43079820469898417,1.0
EIF2AK3,2,-0.0010156185723959633,0.47095373281015696,0.5721520203674517,1.0
EIF2AK3,3,0.0034219557034903146,0.046553408536310674,0.07120649563141607,1.0
EIF2AK3,4,-0.010022951497163915,1.5097095299926304e-09,3.120849332509518e-09,4.412880956168458e-06
EIF2AK3,5,-0.005472350319942196,0.016841380280679344,0.03351079275726734,1.0
EIF2S2,1,0.0025786081404399986,0.03423423802846301,0.050641031253642395,1.0
EIF2S2,2,0.0015612496865671662,0.2898993919469953,0.38763765903982955,1.0
EIF2S2,3,0.006085562477137687,0.00013163882733550723,0.00031359437025402416,0.38478029230168764
EIF2S2,4,-0.006739787819459904,2.7857794274831278e-05,4.739716685991375e-05,0.08142833266533182
EIF2S2,5,-0.00640140962809946,0.006187998318247962,0.01424214101121165,1.0
EIF4B,1,0.004323877987513785,0.0004865954107701111,0.0009382047398951418,1.0
EIF4B,2,-0.0014643297720463462,0.2941171768503429,0.39255913604271797,1.0
EIF4B,3,0.004529962002008867,0.008234866989054663,0.01472202826238947,1.0
EIF4B,4,-0.016599032686587245,5.676991435643258e-28,3.0061315156495005e-27,1.6593845966385245e-24
EIF4B,5,-0.00808952026004117,0.00022879309479393345,0.0007389637746769806,0.6687622160826675
EIF4E,1,0.00230851542101412,0.057945756558026494,0.08186343471199199,1.0
EIF4E,2,-0.0019434744402981928,0.1630345810241314,0.2398339609127006,1.0
EIF4E,3,0.002653795546031718,0.10069043474558945,0.1420454347303851,1.0
EIF4E,4,-0.018373445255774036,1.6820087855140814e-30,1.0877238230216061e-29,4.91651168005766e-27
EIF4E,5,-0.007311088110261172,0.0015044409588215986,0.004117091293417756,1.0
EIF4EBP1,1,0.005727575273715227,3.8728584185019445e-06,8.941836617125737e-06,0.011320365157281184
EIF4EBP1,2,0.001811774742933606,0.1775596997387765,0.2569311804890018,1.0
EIF4EBP1,3,0.0033190858379256783,0.05045547764995576,0.0766933755438485,1.0
EIF4EBP1,4,-0.009583120684182277,2.8348733902284897e-10,6.044007964724928e-10,8.286334919637876e-07
EIF4EBP1,5,-0.002421919272530574,0.29133232836155115,0.36816445992253094,1.0
EIF4G1,1,0.004422908265431348,0.0003914173418505258,0.0007637602738511929,1.0
EIF4G1,2,-0.00014422924459553497,0.9161383958365319,0.9377851439068308,1.0
EIF4G1,3,0.004501063706116541,0.009506426006672192,0.016800050312879573,1.0
EIF4G1,4,-0.01547745302782748,6.763910594961166e-26,3.074791705920916e-25,1.977091066907149e-22
EIF4G1,5,-0.004256498912082232,0.04759010103039351,0.08173082568263233,1.0
EIF4G3,1,0.0013467955496022752,0.2558411921091463,0.31237418735799277,1.0
EIF4G3,2,0.001480464386001781,0.28179219444099185,0.3780076109917481,1.0
EIF4G3,3,0.0038781268155722555,0.02125813857741484,0.034869550539721426,1.0
EIF4G3,4,-0.014350198443916492,5.940803044703536e-18,1.7364967299668434e-17,1.7364967299668435e-14
EIF4G3,5,-0.006185205529040802,0.008277772129223846,0.018192427017835567,1.0
EIF5,1,0.00048152891828763094,0.7047199545618924,0.7504176419615343,1.0
EIF5,2,-0.0020548761365840004,0.14865658207981725,0.22124398646604165,1.0
EIF5,3,0.00015519302693726012,0.9264385868208704,0.9412512997140786,1.0
EIF5,4,-0.008500857954827789,3.4324920739261305e-08,6.724647675660911e-08,0.0001003317433208608
EIF5,5,-0.0019188243177279702,0.414924828508514,0.4934195580676917,1.0
EIF5A,1,-0.00015365556805801333,0.9054699336291234,0.9228342454665021,1.0
EIF5A,2,-0.001544378925608411,0.280594741653475,0.37692023430749416,1.0
EIF5A,3,0.00023590026692755765,0.8901798508339516,0.9122418756289381,1.0
EIF5A,4,0.0008437752742604842,0.5689567217485594,0.6204122147400928,1.0
EIF5A,5,-0.0012352770745259235,0.6152210616142275,0.6786004389050517,1.0
ELAC1,1,0.004607168372904777,0.00021579545399142192,0.0004311484019254452,0.6307701120169262
ELAC1,2,0.0011548035862050956,0.40710625519951416,0.5078837319454459,1.0
ELAC1,3,0.00614156796751475,0.00023013186282351688,0.0005305011317296056,0.6726754350331399
ELAC1,4,-0.014790846901462729,2.3580838158644154e-21,8.089998818980852e-21,6.8926789937716864e-18
ELAC1,5,-0.0036027947961769645,0.11234039623315266,0.16567657829944765,1.0
ELAVL4,1,0.00010812171251101406,0.9345624833559302,0.9465440536553651,1.0
ELAVL4,2,0.002647430379805167,0.07290091823310475,0.11998276125865157,1.0
ELAVL4,3,-0.00011033471601741514,0.948349217898999,0.9585147869705304,1.0
ELAVL4,4,0.0011651697251265538,0.43114910204424006,0.4867705002994645,1.0
ELAVL4,5,0.0014006678938603488,0.5127962329932574,0.5855091363434732,1.0
ELN,1,0.07125069769984368,0.0,0.0,0.0
ELN,2,0.07196305463460345,0.0,0.0,0.0
ELN,3,0.07214061505457289,0.0,0.0,0.0
ELN,4,0.06637917493493045,0.0,0.0,0.0
ELN,5,0.07240185561589496,1.36114807643027e-218,1.9893179137028396e-215,3.978635827405679e-215
ELOA,1,0.004797672228666072,2.7502521570635302e-05,5.990303319744187e-05,0.08038987055096698
ELOA,2,0.003797356675713456,0.004639440110805682,0.009749161354338612,1.0
ELOA,3,0.0030085552731430433,0.054963215952577055,0.08277046894867734,1.0
ELOA,4,-0.006324465854905495,7.511659465518854e-05,0.00012496630971947414,0.2195658061771161
ELOA,5,-0.0025823100362397456,0.32778320021861795,0.4056351796100848,1.0
ELOB,1,0.0046614702066379125,0.00011533549753756725,0.00023641350582209614,0.3371256593023091
ELOB,2,0.0023676365495329576,0.1103642722300039,0.17177799422913734,1.0
ELOB,3,0.004104452580606941,0.011628251348139405,0.02025588718153247,1.0
ELOB,4,-0.009549491751132207,2.4970659557863185e-10,5.335470605821205e-10,7.298923788763409e-07
ELOB,5,7.696127259492276e-05,0.975378907910088,0.98108484095705,1.0
ENAH,1,0.014338989179656939,1.6469424975101373e-34,9.666692610887813e-34,4.814012920222132e-31
ENAH,2,0.014028828936101549,9.889033706724188e-26,5.474554076658106e-25,2.8905645524754803e-22
ENAH,3,0.01108051517013712,1.4095345281015512e-11,5.628510144318079e-11,4.120069425640834e-08
ENAH,4,0.0009173233946750017,0.5485224391208157,0.6009486842391845,1.0
ENAH,5,0.009458942646101523,7.865301177579203e-05,0.0002701559969690248,0.22990275342064012
ENDOU,1,-0.013580132058136199,1.8886360550419407e-27,9.388576851849648e-27,5.520483188887593e-24
ENDOU,2,-0.013536192018491986,5.1191080010667345e-23,2.60228742384662e-22,1.4963152687118064e-19
ENDOU,3,-0.015288078729043794,1.4600669561671395e-21,8.799537552322782e-21,4.267775712876549e-18
ENDOU,4,-0.006813649928201097,7.116548449050205e-06,1.2523582851639825e-05,0.020801671116573748
ENDOU,5,-0.006810466919628726,0.009158463621705044,0.019881865079736105,1.0
ENG,1,-0.0018059263768351063,0.10015512235138589,0.13392196826765826,1.0
ENG,2,-0.007607976211976625,2.4258139013999857e-09,7.940262075915071e-09,7.090654033792158e-06
ENG,3,-0.0018203941026250711,0.2307186892707338,0.29449376800801524,1.0
ENG,4,-0.007370274653153126,2.5443050485283067e-08,5.018221090990716e-08,7.437003656848241e-05
